average_speed|distance|elapsed_time|elev_high|elev_low|hashed_id|max_speed|moving_time|total_elevation_gain|age_0.0|age_1.0|age_2.0|trainer_onehot|workout_type_10.0|workout_type_11.0|workout_type_12.0|weekday_Friday|weekday_Monday|weekday_Saturday|weekday_Sunday|weekday_Thursday|weekday_Tuesday|weekday_Wednesday|daypart_afternoon|daypart_dawn|daypart_evening|daypart_forenoon|daypart_morning|daypart_night
6.056|24405.8|4251.0|136.4|120.0|7.059310041768955e+17|9.4|4030.0|42.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
6.382999999999999|24600.8|3985.0|130.6|109.4|7.059310041768955e+17|9.2|3854.0|55.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.268|24309.2|3965.0|137.4|121.0|7.059310041768955e+17|9.0|3878.0|49.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6.365|24512.4|3960.0|130.2|111.6|7.059310041768955e+17|10.8|3851.0|41.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
6.001|24297.6|4227.0|136.6|119.6|7.059310041768955e+17|9.3|4049.0|46.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
5.89|24537.3|4309.0|120.4|99.8|7.059310041768955e+17|9.1|4166.0|44.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0
6.051|24271.9|4068.0|136.8|121.2|7.059310041768955e+17|8.8|4011.0|43.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
6.027|24590.9|4189.0|205.2|188.4|7.059310041768955e+17|9.1|4080.0|42.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.165|24378.0|4145.0|138.8|120.4|7.059310041768955e+17|9.6|3954.0|47.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6.231|24469.5|4139.0|139.8|110.4|7.059310041768955e+17|9.3|3927.0|44.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.047000000000001|24321.5|4130.0|136.8|120.2|7.059310041768955e+17|9.0|4022.0|53.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6.1610000000000005|24457.2|4116.0|42.6|-60.4|7.059310041768955e+17|12.2|3970.0|35.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
6.077999999999999|24299.7|4076.0|137.2|121.0|7.059310041768955e+17|9.3|3998.0|46.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
5.8|24470.2|4313.0|155.4|123.6|7.059310041768955e+17|11.0|4219.0|36.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
6.265|24165.6|3873.0|138.0|122.0|7.059310041768955e+17|9.6|3857.0|51.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
6.093|24664.1|4207.0|89.4|73.0|7.059310041768955e+17|9.1|4048.0|39.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.8839999999999995|24365.5|4183.0|137.0|121.2|7.059310041768955e+17|9.2|4141.0|41.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5.8870000000000005|24550.1|4308.0|147.0|112.4|7.059310041768955e+17|11.0|4170.0|46.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.79|24680.9|3676.0|137.2|121.0|7.059310041768955e+17|9.7|3635.0|47.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
6.156000000000001|24568.1|4124.0|95.4|64.8|7.059310041768955e+17|11.9|3991.0|41.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
6.662000000000001|24423.7|3712.0|122.4|105.8|7.059310041768955e+17|10.4|3666.0|50.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5.559|24680.2|4604.0|165.4|128.0|7.059310041768955e+17|10.6|4440.0|38.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
6.297999999999999|24781.0|4021.0|117.2|101.6|7.059310041768955e+17|9.6|3935.0|46.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
5.959|24611.8|4417.0|117.6|101.2|7.059310041768955e+17|10.4|4130.0|41.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.098|24886.0|4160.0|136.4|118.6|7.059310041768955e+17|10.0|4081.0|52.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6.204|23284.9|4010.0|159.4|124.4|7.059310041768955e+17|9.6|3753.0|45.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.122000000000001|24544.0|4204.0|137.2|120.6|7.059310041768955e+17|9.7|4009.0|57.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
6.047000000000001|24274.4|4205.0|124.4|108.0|7.059310041768955e+17|9.1|4014.0|43.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0
5.917999999999999|24718.1|4690.0|134.8|119.2|7.059310041768955e+17|9.4|4177.0|51.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
6.539|24533.0|3946.0|146.2|120.0|7.059310041768955e+17|9.8|3752.0|45.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.407|24406.1|3908.0|124.6|108.8|7.059310041768955e+17|9.7|3809.0|41.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6.553999999999999|24320.1|3877.0|111.0|94.4|7.059310041768955e+17|10.1|3711.0|44.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
5.977|24774.7|4571.0|137.6|122.2|7.059310041768955e+17|9.8|4145.0|49.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
5.5280000000000005|24526.6|5009.0|148.0|92.6|7.059310041768955e+17|9.3|4437.0|46.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.367999999999999|24492.6|4103.0|137.4|122.0|7.059310041768955e+17|10.2|3846.0|45.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6.914|24683.0|3893.0|65.8|50.2|7.059310041768955e+17|10.6|3570.0|51.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
5.942|24393.9|4219.0|124.2|107.0|7.059310041768955e+17|9.6|4105.0|48.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
6.522|24592.7|3974.0|120.0|104.0|7.059310041768955e+17|11.9|3771.0|44.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
6.234|24367.7|4012.0|121.4|106.0|7.059310041768955e+17|10.1|3909.0|50.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
7.055|11535.4|1635.0|116.8|114.0|7.059310041768955e+17|10.3|1635.0|5.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
7.381|11462.0|1582.0|125.8|122.4|7.059310041768955e+17|9.6|1553.0|7.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
7.619|7207.5|991.0|124.0|120.6|7.059310041768955e+17|9.7|946.0|2.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
6.601|40510.5|6416.0|523.7|126.9|20586731.0|13.5|6137.0|616.5|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.053999999999999|63141.8|10838.0|840.9|162.9|20586731.0|18.8|10430.0|1005.4|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
6.426|53496.1|8748.0|666.0|163.0|20586731.0|19.3|8325.0|1137.8|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
4.298|20063.2|5102.0|220.0|128.3|20586731.0|6.8|4668.0|189.9|0|0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.341|9529.2|2357.0|213.1|129.1|20586731.0|7.0|2195.0|111.6|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.186|19308.8|3931.0|223.0|129.0|20586731.0|10.1|3723.0|176.4|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
5.486000000000001|9106.0|1920.0|212.7|129.0|20586731.0|8.4|1660.0|98.9|0|0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
5.183|9179.0|1797.0|213.0|129.0|20586731.0|7.8|1771.0|103.3|0|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
7.273|74576.8|10751.0|280.5|110.8|20586731.0|15.3|10254.0|385.7|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.577999999999999|46013.4|7244.0|499.7|129.0|20586731.0|15.3|6995.0|690.8|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.834|109665.0|16627.0|839.6|129.0|20586731.0|16.7|16048.0|1726.1|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.235|53355.0|9346.0|493.5|127.9|20586731.0|13.2|8557.0|1024.9|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.263999999999999|42217.4|7079.0|666.0|127.9|20586731.0|15.4|6740.0|1009.6|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.985|69878.7|10354.0|840.9|163.0|20586731.0|15.9|10004.0|1292.7|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
4.409|21919.6|5093.0|248.3|163.0|20586731.0|8.8|4972.0|237.3|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
5.966|53046.8|9527.0|493.5|127.9|20586731.0|13.2|8891.0|1025.1|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.6370000000000005|51743.1|8526.0|493.5|127.9|20586731.0|15.2|7796.0|1021.9|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.2410000000000005|69157.5|11870.0|841.0|164.0|20586731.0|15.9|11081.0|1299.6|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
6.955|66081.2|10199.0|294.8|110.4|20586731.0|12.5|9501.0|462.8|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.667999999999999|42294.6|7641.0|666.0|127.9|20586731.0|20.3|7462.0|1015.1|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
3.928|24188.1|6711.0|206.0|115.9|20586731.0|7.4|6158.0|264.7|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
6.8839999999999995|106454.0|16454.0|693.9|164.0|20586731.0|16.9|15463.0|1744.2|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
6.551|63811.7|10051.0|684.5|127.9|20586731.0|17.9|9741.0|1148.8|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.952000000000001|46672.6|7983.0|493.1|127.9|20586731.0|14.2|7842.0|869.0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
7.734|100273.0|13605.0|294.9|101.0|20586731.0|15.1|12965.0|652.1|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
6.279|68459.9|11166.0|693.9|127.9|20586731.0|17.5|10903.0|1388.1|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.769|48908.9|8695.0|711.6|127.9|20586731.0|14.3|8478.0|808.9|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
7.084|73321.8|10453.0|838.1|163.0|20586731.0|15.8|10350.0|1460.6|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.315|42176.3|6973.0|666.0|127.9|20586731.0|17.6|6679.0|1003.5|0|0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.365|45877.4|8591.0|493.0|127.9|20586731.0|13.4|7208.0|828.4|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.474|46558.8|7637.0|711.5|163.0|20586731.0|13.1|7192.0|725.6|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
6.7620000000000005|56649.3|8544.0|666.0|127.9|20586731.0|16.5|8377.0|1248.2|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.593999999999999|51777.5|7992.0|493.5|127.9|20586731.0|15.4|7852.0|1002.9|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.568|99788.0|15886.0|799.2|129.0|20586731.0|16.2|15192.0|1723.1|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
6.761|54546.8|8185.0|666.0|163.0|20586731.0|15.9|8068.0|1306.2|0|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.613|51647.4|8172.0|493.5|127.9|20586731.0|14.1|7810.0|1012.0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.398|74289.9|15283.0|666.0|157.0|20586731.0|17.8|11612.0|1836.1|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
6.871|76217.2|11247.0|838.1|163.0|20586731.0|18.7|11092.0|1656.1|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
6.193|70155.3|11742.0|934.4|163.0|20586731.0|15.3|11329.0|1365.2|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
6.848|67935.2|10147.0|683.8|163.0|20586731.0|17.5|9921.0|1270.9|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0
6.659|79687.4|12428.0|840.9|164.0|20586731.0|18.3|11967.0|1519.2|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
6.292000000000001|65611.2|12035.0|493.5|127.9|20586731.0|13.8|10427.0|1063.5|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.867000000000001|59900.7|11103.0|666.0|127.9|20586731.0|18.5|10209.0|1339.5|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
7.071000000000001|80562.1|11459.0|841.0|163.0|20586731.0|15.9|11393.0|1512.7|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
7.3260000000000005|51634.9|7341.0|294.8|129.0|20586731.0|15.6|7048.0|657.9|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.3020000000000005|42222.2|6834.0|666.0|127.9|20586731.0|15.2|6700.0|1009.9|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.847|102867.0|15695.0|693.0|99.0|20586731.0|16.0|15024.0|1269.1|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
3.6639999999999997|21795.3|6765.0|115.2|100.0|20586731.0|8.1|5948.0|87.3|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
7.282|87225.2|13100.0|692.9|100.0|20586731.0|16.4|11979.0|1005.8|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
7.229|57597.3|8274.0|115.2|99.4|20586731.0|11.2|7967.0|168.0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0
3.807|41692.5|15444.0|117.0|98.3|20586731.0|7.3|10952.0|108.6|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
7.06|59398.9|8542.0|491.0|140.9|20586731.0|16.6|8413.0|848.0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
7.093|58350.9|8349.0|655.0|163.0|20586731.0|17.4|8227.0|1279.9|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
3.305|26151.7|9367.0|104.5|87.8|20586731.0|6.5|7912.0|95.1|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
5.907|68465.2|13789.0|511.0|87.3|20586731.0|10.2|11590.0|615.2|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
7.1129999999999995|52746.7|7520.0|104.9|86.0|20586731.0|9.8|7416.0|249.5|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
6.149|53827.1|8901.0|745.3|157.0|20586731.0|14.9|8754.0|1140.6|0|0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0
6.7170000000000005|76763.4|11643.0|711.4|163.0|20586731.0|15.8|11429.0|1682.6|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.57|56517.9|8912.0|666.0|127.9|20586731.0|16.4|8603.0|1225.9|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
7.188|49439.4|7147.0|606.0|163.0|20586731.0|19.5|6878.0|987.0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
6.485|52727.2|8339.0|493.5|127.9|20586731.0|14.9|8131.0|1046.0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
7.817|101279.0|13239.0|294.8|101.0|20586731.0|13.7|12957.0|628.3|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
5.8870000000000005|42330.3|7465.0|666.0|127.9|20586731.0|17.1|7191.0|1015.1|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
6.029|51693.6|8721.0|493.5|127.9|20586731.0|14.8|8574.0|1004.4|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
3.638|21352.6|7704.0|206.0|154.3|20586731.0|7.8|5869.0|179.3|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
6.41|73122.1|11798.0|838.1|164.0|20586731.0|15.6|11408.0|1330.0|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
6.817|50248.0|7534.0|531.3|157.0|20586731.0|16.8|7371.0|1050.8|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
6.52|50405.2|7871.0|496.6|157.0|20586731.0|13.5|7731.0|978.8|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
7.295|80681.6|12853.0|231.0|94.6|20586731.0|19.1|11060.0|555.7|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
5.45|59499.7|11096.0|800.5|127.9|20586731.0|13.5|10918.0|1293.7|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.5280000000000005|53635.9|10037.0|666.0|127.9|20586731.0|22.0|9702.0|1237.0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
5.622000000000001|69910.9|12562.0|891.0|163.0|20586731.0|17.5|12436.0|1320.4|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
6.1739999999999995|52745.0|8698.0|493.5|115.5|20586731.0|15.2|8543.0|1002.2|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.205|32474.8|10208.0|206.4|119.2|20586731.0|7.4|7722.0|311.1|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
6.015|76981.3|12882.0|934.7|163.0|20586731.0|18.3|12799.0|1601.5|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0
7.749|56673.5|8577.0|205.6|90.0|20586731.0|12.4|7314.0|235.5|0|0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
7.869|58351.0|8123.0|205.9|90.0|20586731.0|11.5|7415.0|125.0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
6.055|45779.6|7769.0|493.0|127.9|20586731.0|14.0|7561.0|826.0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
5.7940000000000005|8749.5|1904.0|205.8|127.9|20586731.0|8.4|1510.0|106.8|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
5.312|38430.1|7286.0|666.0|127.9|20586731.0|14.2|7235.0|1066.2|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
3.352|20412.1|7341.0|209.1|153.3|20586731.0|7.7|6089.0|197.8|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.497000000000001|50010.9|7830.0|493.5|157.0|20586731.0|13.0|7697.0|973.3|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
5.836|39671.6|6884.0|666.0|163.0|20586731.0|17.0|6798.0|977.0|0|0|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6.181|62208.6|10108.0|841.0|164.0|20586731.0|15.2|10065.0|1119.1|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.572|51327.8|7848.0|493.5|157.0|20586731.0|14.2|7810.0|970.6|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
5.978|56389.8|9569.0|666.0|127.9|20586731.0|17.0|9433.0|1237.3|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.412999999999999|46209.5|9008.0|493.0|127.9|20586731.0|14.1|8537.0|829.1|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.242000000000001|51623.4|8458.0|493.5|127.9|20586731.0|15.7|8270.0|1003.3|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.622999999999999|42051.4|7922.0|666.0|127.9|20586731.0|15.0|7478.0|1023.2|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.077|13063.7|3446.0|206.0|153.1|20586731.0|7.9|3204.0|134.2|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
5.672999999999999|67189.6|12641.0|933.8|157.0|20586731.0|18.8|11843.0|1444.1|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.738|94037.7|16285.0|693.9|163.0|20586731.0|16.9|13957.0|1659.7|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.706|50228.8|9163.0|608.0|164.0|20586731.0|13.5|8803.0|1075.4|0|0|1|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.3870000000000005|49042.6|7873.0|294.9|127.9|20586731.0|12.7|7679.0|634.3|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.245|39630.4|6697.0|519.6|163.0|20586731.0|13.4|6346.0|774.3|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
5.73|51739.5|10463.0|294.9|157.0|20586731.0|12.6|9030.0|757.3|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
5.412000000000001|30276.9|5741.0|379.0|127.9|20586731.0|12.7|5594.0|555.1|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.792999999999999|41025.8|7406.0|493.5|130.0|20586731.0|11.9|7082.0|718.9|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.997000000000001|48134.8|8324.0|294.8|140.9|20586731.0|11.7|8026.0|608.2|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
5.62|34005.0|6342.0|380.0|130.0|20586731.0|11.2|6051.0|510.8|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.334|43150.6|8599.0|294.9|157.0|20586731.0|8.7|8090.0|621.2|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
5.5760000000000005|31891.7|5868.0|378.7|130.0|20586731.0|12.0|5719.0|580.5|0|0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
5.284|44679.5|8605.0|493.0|157.0|20586731.0|12.0|8456.0|806.4|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
5.858|37582.2|6717.0|525.3|164.0|20586731.0|14.8|6416.0|675.5|0|0|1|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
3.878|21664.0|6246.0|232.4|125.0|20586731.0|6.8|5587.0|226.2|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.329|26259.9|5047.0|249.0|127.9|20586731.0|9.7|4928.0|278.2|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.766|43185.3|7992.0|294.8|157.0|20586731.0|13.0|7490.0|712.7|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
5.416|60859.3|12342.0|936.8|163.9|20586731.0|15.4|11237.0|1112.2|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
6.857|47939.0|7566.0|294.8|140.9|20586731.0|12.4|6991.0|598.6|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
5.457999999999999|87100.0|19453.0|389.3|40.0|20586731.0|16.7|15957.0|1645.5|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
5.7940000000000005|41961.7|7740.0|666.0|126.9|20586731.0|14.9|7242.0|1030.2|0|0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.357|40809.5|6907.0|506.7|126.9|20586731.0|14.1|6420.0|950.9|0|0|1|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
7.252000000000001|75480.8|11294.0|283.5|110.0|20586731.0|12.3|10408.0|582.8|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
5.982|45868.6|7972.0|493.0|126.9|20586731.0|13.3|7668.0|844.5|0|0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
7.1770000000000005|78547.1|13051.0|693.9|163.0|20586731.0|17.7|10944.0|1489.1|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.922999999999999|42108.6|7548.0|666.0|126.9|20586731.0|15.2|7109.0|1024.0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.2829999999999995|72966.8|12702.0|405.5|90.9|20586731.0|14.9|11614.0|878.3|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
4.272|11978.8|3647.0|511.0|94.0|20586731.0|9.7|2804.0|444.9|0|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
6.4239999999999995|46074.6|7379.0|503.6|128.8|20586731.0|15.2|7172.0|884.1|0|0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.018|42471.3|7275.0|666.0|126.9|20586731.0|19.5|7057.0|1038.0|0|0|1|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.303999999999999|62999.6|10304.0|841.0|163.0|20586731.0|17.8|9994.0|1119.6|0|0|1|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
