average_speed,distance,kmeans,minibatch,spectral
7.377999999999999,53759.5,B,C,B
7.296,71658.1,C,C,C
7.039,63023.7,C,C,B
6.973,70413.0,C,C,C
6.739,65394.2,C,C,B
6.777,60362.2,B,B,B
7.678,60475.7,C,C,C
6.789,65850.3,C,C,B
6.815,54670.1,B,B,B
6.9030000000000005,73132.1,C,C,C
7.439,77191.6,C,C,C
7.382999999999999,57812.2,B,C,B
7.059,62160.9,C,C,B
6.733,56480.4,B,B,B
7.636,64009.0,C,C,C
6.477,83573.4,C,C,C
7.395,61690.1,C,C,C
7.11,87702.8,C,C,C
7.176,69467.2,C,C,C
7.557,52117.6,B,C,B
7.372999999999998,54457.3,B,C,B
6.9030000000000005,72684.5,C,C,C
7.1160000000000005,72083.2,C,C,C
6.888,60329.3,B,C,B
6.454,61252.9,B,B,B
6.1320000000000014,60297.3,B,B,B
6.945,73523.6,C,C,C
6.575,50196.3,B,B,B
6.964,54159.9,B,B,B
7.404,74703.5,C,C,C
7.522,74200.7,C,C,C
6.877999999999999,91906.7,C,C,C
7.1770000000000005,50533.6,B,B,B
7.717,72694.6,C,C,C
6.8370000000000015,63369.5,B,C,B
6.7170000000000005,63222.2,B,C,B
7.526,74988.9,C,C,C
7.362999999999999,54353.8,B,C,B
7.443,73023.9,C,C,C
7.205,51384.0,B,B,B
7.545,71143.2,C,C,C
6.968,59219.6,B,C,B
7.468,71957.3,C,C,C
6.007999999999999,51336.4,B,B,B
7.051,81108.1,C,C,C
6.658,46720.4,B,B,B
6.726,54001.8,B,B,B
6.942,98527.5,C,C,C
6.43,61710.8,B,B,B
6.635,45008.6,B,B,B
6.665,65221.3,B,C,B
6.351,47710.0,B,B,B
7.775,53030.6,B,C,C
6.475,60744.7,B,B,B
6.385,66160.4,B,C,B
6.558,54817.4,B,B,B
6.774,35088.6,D,B,D
7.007999999999999,50898.8,B,B,B
6.662000000000001,66842.2,C,C,B
5.813,50465.7,B,B,B
6.444,53208.7,B,B,B
6.207000000000002,51819.5,B,B,B
6.799,57405.4,B,B,B
6.392,52311.0,B,B,B
6.332999999999998,58399.2,B,B,B
6.147,45095.3,B,B,B
6.239,37652.3,B,B,B
6.026,51699.4,B,B,B
6.817,47989.3,B,B,B
5.832000000000002,63136.0,B,B,B
6.624,71481.1,C,C,C
5.601,63177.2,B,B,B
6.765,48439.6,B,B,B
