average_speed,distance,kmeans,minibatch,spectral
6.6370000000000005,51743.1,D,D,D
6.2410000000000005,69157.5,C,C,C
6.955,66081.2,C,C,C
5.667999999999998,42294.6,B,B,B
3.928,24188.1,A,A,A
6.551,63811.7,C,C,C
5.952000000000001,46672.6,B,D,B
6.279,68459.9,C,C,C
5.769,48908.9,B,B,B
7.084,73321.8,C,C,C
6.315,42176.3,D,D,D
6.365,45877.4,D,D,D
6.474,46558.8,D,D,D
6.7620000000000005,56649.3,D,D,D
6.5939999999999985,51777.5,D,D,D
6.761,54546.8,D,D,D
6.6129999999999995,51647.4,D,D,D
6.398,74289.9,C,C,C
6.871,76217.2,C,C,C
6.193,70155.3,C,C,C
6.848,67935.2,C,C,C
6.659,79687.4,C,C,C
6.292000000000002,65611.2,C,C,C
5.867000000000001,59900.7,B,C,B
7.0710000000000015,80562.1,C,C,C
7.326,51634.9,D,D,D
6.3020000000000005,42222.2,D,D,D
3.664,21795.3,A,A,A
7.282,87225.2,C,C,C
7.229,57597.3,D,C,D
3.807,41692.5,B,B,B
7.06,59398.9,D,C,D
7.093,58350.9,D,C,D
3.305,26151.7,A,A,A
5.907,68465.2,C,C,C
7.113,52746.7,D,D,D
6.149,53827.1,D,D,D
6.7170000000000005,76763.4,C,C,C
6.57,56517.9,D,D,D
7.188,49439.4,D,D,D
6.485,52727.2,D,D,D
5.8870000000000005,42330.3,B,D,B
6.029,51693.6,D,D,B
3.638,21352.6,A,A,A
6.41,73122.1,C,C,C
6.817,50248.0,D,D,D
6.52,50405.2,D,D,D
7.295,80681.6,C,C,C
5.45,59499.7,B,B,B
5.5280000000000005,53635.9,B,B,B
5.622000000000001,69910.9,C,C,C
6.174,52745.0,D,D,D
4.205,32474.8,A,A,A
6.015,76981.3,C,C,C
7.749,56673.5,D,C,D
7.869,58351.0,D,C,D
6.055,45779.6,D,D,D
5.7940000000000005,8749.5,A,A,A
5.312,38430.1,B,B,B
3.352,20412.1,A,A,A
6.497000000000001,50010.9,D,D,D
5.836,39671.6,B,D,B
6.181,62208.6,C,C,C
6.572,51327.8,D,D,D
5.978,56389.8,D,D,B
5.4129999999999985,46209.5,B,B,B
6.242000000000001,51623.4,D,D,D
5.622999999999998,42051.4,B,B,B
4.077,13063.7,A,A,A
5.672999999999999,67189.6,C,C,B
6.7379999999999995,94037.7,C,C,C
5.706,50228.8,B,B,B
6.3870000000000005,49042.6,D,D,D
6.245,39630.4,D,D,D
5.73,51739.5,B,B,B
5.412000000000001,30276.9,A,A,A
5.792999999999998,41025.8,B,D,B
5.997000000000001,48134.8,D,D,B
5.62,34005.0,B,B,B
5.334,43150.6,B,B,B
5.5760000000000005,31891.7,A,B,A
5.284,44679.5,B,B,B
5.858,37582.2,B,D,B
3.878,21664.0,A,A,A
5.329,26259.9,A,A,A
5.766,43185.3,B,B,B
5.416,60859.3,B,B,B
6.857,47939.0,D,D,D
5.457999999999998,87100.0,C,C,C
5.7940000000000005,41961.7,B,D,B
6.357,40809.5,D,D,D
7.252000000000002,75480.8,C,C,C
5.982,45868.6,B,D,B
7.1770000000000005,78547.1,C,C,C
5.922999999999999,42108.6,B,D,B
6.283,72966.8,C,C,C
4.272,11978.8,A,A,A
6.424,46074.6,D,D,D
6.018,42471.3,D,D,D
6.3039999999999985,62999.6,C,C,C
5.599,54659.6,B,B,B
5.694,45704.1,B,B,B
5.3420000000000005,9225.599999999999,A,A,A
6.112,63794.1,C,C,C
6.045,53290.0,D,D,B
6.2620000000000005,51663.3,D,D,D
6.7,58179.9,D,C,D
5.87,45773.4,B,D,B
6.372999999999998,40521.3,D,D,D
5.832999999999998,52141.0,B,D,B
7.616,65147.6,C,C,C
6.151,42525.0,D,D,D
6.032,69332.6,C,C,C
5.79,53807.8,B,B,B
5.534,79594.0,C,C,C
6.273,55411.8,D,D,D
6.439,45495.7,D,D,D
5.352,57573.3,B,B,B
7.167999999999998,70478.6,C,C,C
5.767,43751.8,B,B,B
6.752999999999999,70091.2,C,C,C
7.472,64819.90000000001,C,C,C
6.401,56554.1,D,D,D
6.192,42359.7,D,D,D
6.144,45606.6,D,D,D
7.164,50293.8,D,D,D
6.857,72556.6,C,C,C
7.439,77190.1,C,C,C
7.318,57368.6,D,C,D
6.408,56943.8,D,D,D
7.0120000000000005,62114.4,C,C,D
7.096,55643.6,D,D,D
7.735,63594.5,C,C,D
6.134,83548.7,C,C,C
7.403,61736.9,C,C,D
6.774,58719.9,D,C,D
6.001,50701.3,D,D,B
6.058,42797.8,D,D,D
6.401,42083.4,D,D,D
6.917999999999998,76157.8,C,C,C
6.775,53843.2,D,D,D
6.009,68685.2,C,C,C
5.771,42086.1,B,B,B
6.0939999999999985,44358.4,D,D,D
7.683,88620.69999999998,C,C,C
5.492000000000001,48662.0,B,B,B
7.407999999999999,66203.3,C,C,C
6.231,51645.2,D,D,D
7.0760000000000005,44663.3,D,D,D
4.624,15433.5,A,A,A
6.229,51037.7,D,D,D
6.996,73119.6,C,C,C
6.7810000000000015,68531.5,C,C,C
6.082999999999998,56788.9,D,D,B
6.555,40491.5,D,D,D
6.857,53357.6,D,D,D
5.924,45768.1,B,D,B
5.7189999999999985,7543.0999999999985,A,A,A
7.231,74639.3,C,C,C
5.994,59774.8,D,C,B
6.4060000000000015,40739.5,D,D,D
5.832000000000002,61034.8,B,C,B
7.572,71426.4,C,C,C
6.9529999999999985,39323.5,D,D,D
6.2780000000000005,42021.7,D,D,D
9.896,32973.1,E,E,E
7.39,69846.3,C,C,C
6.332999999999998,54679.4,D,D,D
6.331,42351.1,D,D,D
6.992000000000001,50007.1,D,D,D
6.386,51817.1,D,D,D
6.106,56757.8,D,D,B
6.716,48286.6,D,D,D
6.856,40486.2,D,D,D
7.499,70621.0,C,C,C
6.964,59161.9,D,C,D
5.332999999999998,72627.9,C,C,C
6.0470000000000015,45004.0,D,D,D
6.207000000000002,57125.5,D,D,D
6.022,56846.5,D,D,B
7.017,81018.4,C,C,C
6.154,40404.0,D,D,D
6.402,46810.1,D,D,D
6.166,55347.7,D,D,D
6.617000000000001,53321.0,D,D,D
6.14,59287.2,D,C,B
6.305,53463.2,D,D,D
6.372000000000001,65591.9,C,C,C
6.316,47535.7,D,D,D
6.796,56943.9,D,D,D
