average_speed,distance,kmeans,minibatch,spectral
6.8420000000000005,63225.5,3,2,4
7.377999999999999,53759.5,3,2,4
7.296,71658.1,2,2,1
7.039,63023.7,2,2,4
6.973,70413.0,2,2,1
6.739,65394.2,2,2,4
6.777,60362.2,3,4,4
7.678,60475.7,2,2,1
6.789,65850.3,2,2,4
6.815,54670.1,3,4,4
6.9030000000000005,73132.1,2,2,1
7.439,77191.6,2,2,1
7.382999999999999,57812.2,3,2,4
7.059,62160.9,2,2,4
6.733,56480.4,3,4,4
7.636,64009.0,2,2,1
6.477,83573.4,2,2,1
7.395,61690.1,2,2,1
7.11,87702.8,2,2,1
7.176,69467.2,2,2,1
7.557,52117.6,3,2,4
7.372999999999998,54457.3,3,2,4
6.9030000000000005,72684.5,2,2,1
7.1160000000000005,72083.2,2,2,1
6.888,60329.3,3,2,4
6.454,61252.9,3,4,4
6.1320000000000014,60297.3,3,4,4
6.945,73523.6,2,2,1
6.575,50196.3,3,4,4
6.964,54159.9,3,4,4
7.404,74703.5,2,2,1
7.522,74200.7,2,2,1
6.877999999999999,91906.7,2,2,1
7.1770000000000005,50533.6,3,4,4
7.717,72694.6,2,2,1
6.8370000000000015,63369.5,3,2,4
6.7170000000000005,63222.2,3,2,4
7.526,74988.9,2,2,1
7.362999999999999,54353.8,3,2,4
7.443,73023.9,2,2,1
7.205,51384.0,3,4,4
7.545,71143.2,2,2,1
6.968,59219.6,3,2,4
7.468,71957.3,2,2,1
6.007999999999999,51336.4,3,4,4
7.051,81108.1,2,2,1
6.658,46720.4,3,4,4
6.726,54001.8,3,4,4
6.942,98527.5,2,2,1
6.43,61710.8,3,4,4
6.635,45008.6,3,4,4
6.665,65221.3,3,2,4
6.351,47710.0,3,4,4
7.775,53030.6,3,2,1
6.475,60744.7,3,4,4
6.385,66160.4,3,2,4
6.558,54817.4,3,4,4
6.774,35088.6,1,4,0
7.007999999999999,50898.8,3,4,4
6.662000000000001,66842.2,2,2,4
5.813,50465.7,3,4,4
6.444,53208.7,3,4,4
6.207000000000002,51819.5,3,4,4
6.799,57405.4,3,4,4
6.392,52311.0,3,4,4
6.332999999999998,58399.2,3,4,4
6.147,45095.3,3,4,4
6.239,37652.3,3,4,4
6.026,51699.4,3,4,4
6.817,47989.3,3,4,4
5.832000000000002,63136.0,3,4,4
6.624,71481.1,2,2,1
5.601,63177.2,3,4,4
6.765,48439.6,3,4,4
